	id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1425764880712273923		1425436373113315330	2021-08-12 15:53:31 IST	2021-08-12	15:53:31	530	187186204	civilsaravanan_	CivilSaravanan🇮🇳		@munu1234 @SirJambavan Why don't you fill in that gap? 🤔  What do you think is d reason for ppl shitting gold bricks at airport customs offices? Wasn't smuggling happening before? Hard core right wingers are turning out to be d most thankless ppl. The exact reason why The Dharma is in today's state 🤦‍♂️	en	[]	[]	[]	2	1	3	[]	[]	https://twitter.com/CivilSaravanan_/status/1425764880712273923	False		0								[{'screen_name': 'munu1234', 'name': 'odia hindu in chennai', 'id': '80107767'}, {'screen_name': 'SirJambavan', 'name': 'Boomer Jambavan', 'id': '278551481'}]				
1425523670391279617		1425436373113315330	2021-08-11 23:55:02 IST	2021-08-11	23:55:02	530	80107767	munu1234	odia hindu in chennai		@SirJambavan Election.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/munu1234/status/1425523670391279617	False		0								[{'screen_name': 'SirJambavan', 'name': 'Boomer Jambavan', 'id': '278551481'}]				
1425523410579251201		1425436373113315330	2021-08-11 23:54:00 IST	2021-08-11	23:54:00	530	80107767	munu1234	odia hindu in chennai		@SirJambavan It can only be elicited by existential concerns. It is the same with the support he got in wb especially among the rural folks. Most victims of wb genocide are in these rural areas. Modi promised them freedom from jihadi rule, but abandoned them to jihadi hordes, after the	en	[]	[]	[]	1	1	3	[]	[]	https://twitter.com/munu1234/status/1425523410579251201	False		0								[{'screen_name': 'SirJambavan', 'name': 'Boomer Jambavan', 'id': '278551481'}]				
1425517220226994176		1425436373113315330	2021-08-11 23:29:24 IST	2021-08-11	23:29:24	530	371342825	yogeshinnovator	on my way to freedom		@munu1234 @SirJambavan Mullah Ka Saath, Missionaries Ka Vikas, hindu Ka VishwasGhat	et	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/YogeshInnovator/status/1425517220226994176	False		0								[{'screen_name': 'munu1234', 'name': 'odia hindu in chennai', 'id': '80107767'}, {'screen_name': 'SirJambavan', 'name': 'Boomer Jambavan', 'id': '278551481'}]				
1425451792133881860		1425436373113315330	2021-08-11 19:09:25 IST	2021-08-11	19:09:25	530	80107767	munu1234	odia hindu in chennai		@SirJambavan He should have first developed the hindu political force, strengthened their street power. That is the only way to neutralize the jihadi renaissance. Now all this foundation and infrastructure he has developed, will be used by the jihadis, to further their agenda.	en	[]	[]	[]	1	3	12	[]	[]	https://twitter.com/munu1234/status/1425451792133881860	False		0								[{'screen_name': 'SirJambavan', 'name': 'Boomer Jambavan', 'id': '278551481'}]				
1425848234241454083		1425843695341895684	2021-08-12 21:24:44 IST	2021-08-12	21:24:44	530	1387084923320692739	stheticsav	sav		@lycheeiscum 😭😭😭😭😭😭😭😭😭😭HELPP BYE AAP KAAFI KINKY HO	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/stheticsav/status/1425848234241454083	False		0								"[{'screen_name': 'lycheeiscum', 'name': ""SeggsyLychee || Farmers'Protest"", 'id': '1389266851629199360'}]"				
1425847427156742153		1425843695341895684	2021-08-12 21:21:32 IST	2021-08-12	21:21:32	530	1387084923320692739	stheticsav	sav		@lycheeiscum no only suhaag raat 🙏🙏🙏	et	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/stheticsav/status/1425847427156742153	False		0								"[{'screen_name': 'lycheeiscum', 'name': ""SeggsyLychee || Farmers'Protest"", 'id': '1389266851629199360'}]"				
1425846462387154948		1425843695341895684	2021-08-12 21:17:42 IST	2021-08-12	21:17:42	530	1387084923320692739	stheticsav	sav		@lycheeiscum Best match for enfp is also intp and i am enfp and u are entj and our ‘best matches’ are same so u and i are a perfect match 👨🏻❤️💋👩🏻	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/stheticsav/status/1425846462387154948	False		0								"[{'screen_name': 'lycheeiscum', 'name': ""SeggsyLychee || Farmers'Protest"", 'id': '1389266851629199360'}]"				
1425848234241454083		1425843695341895684	2021-08-12 21:24:44 IST	2021-08-12	21:24:44	530	1387084923320692739	stheticsav	sav		@lycheeiscum 😭😭😭😭😭😭😭😭😭😭HELPP BYE AAP KAAFI KINKY HO	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/stheticsav/status/1425848234241454083	False		0								"[{'screen_name': 'lycheeiscum', 'name': ""SeggsyLychee || Farmers'Protest"", 'id': '1389266851629199360'}]"				
1425847427156742153		1425843695341895684	2021-08-12 21:21:32 IST	2021-08-12	21:21:32	530	1387084923320692739	stheticsav	sav		@lycheeiscum no only suhaag raat 🙏🙏🙏	et	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/stheticsav/status/1425847427156742153	False		0								"[{'screen_name': 'lycheeiscum', 'name': ""SeggsyLychee || Farmers'Protest"", 'id': '1389266851629199360'}]"				
1425846462387154948		1425843695341895684	2021-08-12 21:17:42 IST	2021-08-12	21:17:42	530	1387084923320692739	stheticsav	sav		@lycheeiscum Best match for enfp is also intp and i am enfp and u are entj and our ‘best matches’ are same so u and i are a perfect match 👨🏻❤️💋👩🏻	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/stheticsav/status/1425846462387154948	False		0								"[{'screen_name': 'lycheeiscum', 'name': ""SeggsyLychee || Farmers'Protest"", 'id': '1389266851629199360'}]"				
1426124442082578438		1425845725208846338	2021-08-13 15:42:17 IST	2021-08-13	15:42:17	530	1336971257808519169	mukeshy06213105	Mukesh Yadav		@GOPALTIWARI1111 🙏🙏👍👍	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/MukeshY06213105/status/1426124442082578438	False		0								[{'screen_name': 'GOPALTIWARI1111', 'name': 'GOPAL TIWARI 🇮🇳', 'id': '1342060492324364289'}]				
1425852406978342923		1425435433064812544	2021-08-12 21:41:19 IST	2021-08-12	21:41:19	530	1420730366650830856	indianboy024	Tarun Singh		@sherniSayss @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Bhen bas kr ma thori modi hu har post pa tag kr rahi h ya bjp ka minister hu jo kuch kruga 🤣🤣🙏	in	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/indianboy024/status/1425852406978342923	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425850235272581125		1425435433064812544	2021-08-12 21:32:41 IST	2021-08-12	21:32:41	530	1295708701953626112	arxeusneutrino1	The Annihilator🇮🇳🇮🇱🇷🇺🇺🇸🇯🇵🇭🇰🇹🇼		@sherniSayss @ThePatrioticGu3 @bongo_02 @__sanyasi__ @ajaygill58 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Do you realize you both are farmers? All you can do is hate Modi Nothing else	en	[]	[]	[]	3	0	0	[]	[]	https://twitter.com/Arxeusneutrino1/status/1425850235272581125	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ThePatrioticGu3', 'name': 'The Patriotic Indian 🇦🇺🇮🇳🇯🇵🇺🇸', 'id': '1416275835607257088'}, {'screen_name': 'bongo_02', 'name': 'BONGO', 'id': '1402502869559873537'}, {'screen_name': '__sanyasi__', 'name': 'Monk', 'id': '1421142486198620160'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702 ( +B/up )', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425850044624760835		1425435433064812544	2021-08-12 21:31:56 IST	2021-08-12	21:31:56	530	1295708701953626112	arxeusneutrino1	The Annihilator🇮🇳🇮🇱🇷🇺🇺🇸🇯🇵🇭🇰🇹🇼		@sherniSayss @indianboy024 @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Nhi aur koi point nhi hai tumhare paas Laga do meme	hi	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Arxeusneutrino1/status/1425850044624760835	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'indianboy024', 'name': 'Tarun Singh', 'id': '1420730366650830856'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702 ( +B/up )', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425849819730366477		1425435433064812544	2021-08-12 21:31:02 IST	2021-08-12	21:31:02	530	1420730366650830856	indianboy024	Tarun Singh		@sherniSayss @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Out of 150 crore people on 1.5 crore pay tax	en	[]	[]	[]	2	0	1	[]	[]	https://twitter.com/indianboy024/status/1425849819730366477	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425847929479208961		1425435433064812544	2021-08-12 21:23:32 IST	2021-08-12	21:23:32	530	1420730366650830856	indianboy024	Tarun Singh		@sherniSayss @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Jio na hi sabko world's cheapest internet dia h	und	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/indianboy024/status/1425847929479208961	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702 ( +B/up )', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425847812495843329		1425435433064812544	2021-08-12 21:23:04 IST	2021-08-12	21:23:04	530	1562216114	ajaygill58	azepal		@sherniSayss @indianboy024 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Koi fayda nhi enna anne bhagta naal mtha maran da😂😂 #FarmersProtest  #FarmersProtest	tl	[]	[]	[]	0	0	1	['farmersprotest', 'farmersprotest']	[]	https://twitter.com/ajaygill58/status/1425847812495843329	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'indianboy024', 'name': 'Tarun Singh', 'id': '1420730366650830856'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425847161455923203		1425435433064812544	2021-08-12 21:20:28 IST	2021-08-12	21:20:28	530	1420730366650830856	indianboy024	Tarun Singh		@sherniSayss @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Wait ✋	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/indianboy024/status/1425847161455923203	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425846898322141187		1425435433064812544	2021-08-12 21:19:26 IST	2021-08-12	21:19:26	530	1420730366650830856	indianboy024	Tarun Singh		@sherniSayss @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch In case of job govt is giving job to old people who'se job is on pending before 2014	en	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/indianboy024/status/1425846898322141187	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425846758937034755		1425435433064812544	2021-08-12 21:18:52 IST	2021-08-12	21:18:52	530	1420730366650830856	indianboy024	Tarun Singh		@sherniSayss @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Bhen yeh 15 lakh ma sa 5 lakh toh per year ahta h ayush bhart card pa for health aur education ki bi scholarships h  Petrol hike is because of covid ND the works which govt started like in jk many railway lines , fly over , international Airport is on construction 🚧	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/indianboy024/status/1425846758937034755	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425846086845943811		1425435433064812544	2021-08-12 21:16:12 IST	2021-08-12	21:16:12	530	1420730366650830856	indianboy024	Tarun Singh		@sherniSayss @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Kidr ??	tr	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/indianboy024/status/1425846086845943811	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
1425845620250533890		1425435433064812544	2021-08-12 21:14:21 IST	2021-08-12	21:14:21	530	1420730366650830856	indianboy024	Tarun Singh		@sherniSayss @ajaygill58 @vineet_2608 @vishwagaurav @mayursinghal4 @SandeepDhaliw @sekhonshammi @baltejsidhu702 @Kisaan_zindabad @Kuldeep81130861 @navin4nation @Harpree12016314 @Syuktkisanmorch Ab yeh Teena pdhna ka bad hi reply krio Asa hi andh bhkt andh bkht start kr dna 😅	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/indianboy024/status/1425845620250533890	False		0								[{'screen_name': 'sherniSayss', 'name': '𝐒𝐡𝐞𝐫𝐧𝐢🦁', 'id': '1352212122957185025'}, {'screen_name': 'ajaygill58', 'name': 'azepal', 'id': '1562216114'}, {'screen_name': 'vineet_2608', 'name': 'Vineet', 'id': '1097329281829605376'}, {'screen_name': 'vishwagaurav', 'name': 'Vishwa Gaurav', 'id': '146051820'}, {'screen_name': 'mayursinghal4', 'name': 'mayursinghal', 'id': '2452544402'}, {'screen_name': 'SandeepDhaliw', 'name': 'Sandeep Singh Dhaliwal', 'id': '1214708701'}, {'screen_name': 'sekhonshammi', 'name': 'Apna Culture Agriculture™', 'id': '188983364'}, {'screen_name': 'baltejsidhu702', 'name': 'Baltejsidhu702 ( +B/up )', 'id': '1424688575371612160'}, {'screen_name': 'Kisaan_zindabad', 'name': 'ਅਸੀਂ ਜਿਤਾਗੇ ਜਰੂਰ ਜਾਰੀ ਜੰਗ ਰੱਖਿਓ।', 'id': '1305838627658829824'}, {'screen_name': 'Kuldeep81130861', 'name': 'Kuldeep Singh Sahota', 'id': '1414420326822256640'}, {'screen_name': 'navin4nation', 'name': 'Prof. Navin Kumar 🇮🇳', 'id': '3325632680'}, {'screen_name': 'Harpree12016314', 'name': 'Harpreet Singh (HumTum)', 'id': '1282270451067056128'}, {'screen_name': 'Syuktkisanmorch', 'name': 'संयुक्त किसान मोर्चा', 'id': '1414059994337611783'}]				
